name,date,m,n,d,solution_id,algorithm,objectiveValue,objectiveFunction,job,operation,machine,processing_time,starttime,endtime,microruns,timeSeconds,memoryBytes,metadata,status
testsTwoMachines/n2n_i2i5.txt,2023-11-03T13:02:27.418,2,2,0,619851235233164071,Algorithm2_TwoMachinesJobShop,23,Cmax_function,1,2,2,3,20,23,0,0.0001711,346640,"Dict{String, Any}(""average"" => 0.3395061728395062, ""max"" => 0.5, ""constructed_nodes"" => 9)",OK
testsTwoMachines/n2n_i2i5.txt,2023-11-03T13:02:27.418,2,2,0,619851235233164071,Algorithm2_TwoMachinesJobShop,23,Cmax_function,2,1,2,6,0,6,0,0.0001711,346640,"Dict{String, Any}(""average"" => 0.3395061728395062, ""max"" => 0.5, ""constructed_nodes"" => 9)",OK
testsTwoMachines/n2n_i2i5.txt,2023-11-03T13:02:27.418,2,2,0,619851235233164071,Algorithm2_TwoMachinesJobShop,23,Cmax_function,2,2,2,6,6,12,0,0.0001711,346640,"Dict{String, Any}(""average"" => 0.3395061728395062, ""max"" => 0.5, ""constructed_nodes"" => 9)",OK
testsTwoMachines/n2n_i4i1.txt,2023-11-03T13:02:27.651,2,2,0,3457577902477863588,Algorithm2_TwoMachinesJobShop,34,Cmax_function,1,1,1,8,9,17,0,0.0004303,969696,"Dict{String, Any}(""average"" => 0.2698666666666666, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i1.txt,2023-11-03T13:02:27.651,2,2,0,3457577902477863588,Algorithm2_TwoMachinesJobShop,34,Cmax_function,1,2,2,2,22,24,0,0.0004303,969696,"Dict{String, Any}(""average"" => 0.2698666666666666, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i1.txt,2023-11-03T13:02:27.651,2,2,0,3457577902477863588,Algorithm2_TwoMachinesJobShop,34,Cmax_function,1,3,1,2,24,26,0,0.0004303,969696,"Dict{String, Any}(""average"" => 0.2698666666666666, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i1.txt,2023-11-03T13:02:27.651,2,2,0,3457577902477863588,Algorithm2_TwoMachinesJobShop,34,Cmax_function,1,4,2,7,26,33,0,0.0004303,969696,"Dict{String, Any}(""average"" => 0.2698666666666666, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i1.txt,2023-11-03T13:02:27.651,2,2,0,3457577902477863588,Algorithm2_TwoMachinesJobShop,34,Cmax_function,2,1,1,9,0,9,0,0.0004303,969696,"Dict{String, Any}(""average"" => 0.2698666666666666, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i1.txt,2023-11-03T13:02:27.651,2,2,0,3457577902477863588,Algorithm2_TwoMachinesJobShop,34,Cmax_function,2,2,2,3,9,12,0,0.0004303,969696,"Dict{String, Any}(""average"" => 0.2698666666666666, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i1.txt,2023-11-03T13:02:27.651,2,2,0,3457577902477863588,Algorithm2_TwoMachinesJobShop,34,Cmax_function,2,3,2,10,12,22,0,0.0004303,969696,"Dict{String, Any}(""average"" => 0.2698666666666666, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i1.txt,2023-11-03T13:02:27.651,2,2,0,3457577902477863588,Algorithm2_TwoMachinesJobShop,34,Cmax_function,2,4,1,8,26,34,0,0.0004303,969696,"Dict{String, Any}(""average"" => 0.2698666666666666, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i2.txt,2023-11-03T13:02:27.87,2,2,0,7079020939676905947,Algorithm2_TwoMachinesJobShop,26,Cmax_function,1,1,1,9,2,11,0,0.0004355,983280,"Dict{String, Any}(""average"" => 0.3359222222222222, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
testsTwoMachines/n2n_i4i2.txt,2023-11-03T13:02:27.87,2,2,0,7079020939676905947,Algorithm2_TwoMachinesJobShop,26,Cmax_function,1,2,1,3,11,14,0,0.0004355,983280,"Dict{String, Any}(""average"" => 0.3359222222222222, ""max"" => 0.75, ""constructed_nodes"" => 25)",OK
