name                              ,algorithm                     ,date                    ,m    ,n ,solution_id          ,objectiveValue ,microruns ,timeSeconds ,memoryBytes  ,metadata                                                                                       ,status                         ,operation_maximum
testsTwoJobsM1/m800n_i800i4.txt   ,Branch and Bound - Carlier    ,2023-11-11T17:38:07.177 , 800 ,2 ,12722962411438373708 ,          4447 ,  1282246 , 27.0573203 , 39955863472 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 1603, ""skippedNodes"" => 2)" ,OK                             ,              800
testsTwoJobsM1/m800n_i800i5.txt   ,Branch and Bound - Carlier    ,2023-11-11T17:38:23.455 , 800 ,2 , 9342669653659316561 ,          4496 ,  1280800 , 30.6631074 , 39933447120 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 1602, ""skippedNodes"" => 1)" ,OK                             ,              800
testsTwoJobsM1/m1000n_i1000i1.txt ,Branch and Bound - Carlier    ,2023-11-11T17:38:47.622 ,1000 ,2 ,15697669537594428705 ,          5598 ,  2001000 , 49.7620789 , 62183331552 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2002, ""skippedNodes"" => 1)" ,OK                             ,             1000
testsTwoJobsM1/m1000n_i1000i2.txt ,Branch and Bound - Carlier    ,2023-11-11T17:38:49.551 ,1000 ,2 , 4165083415577381119 ,          5493 ,  2002397 , 42.3766912 , 62256014896 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2003, ""skippedNodes"" => 2)" ,OK                             ,             1000
testsTwoJobsM1/m1000n_i1000i3.txt ,Branch and Bound - Carlier    ,2023-11-11T17:39:13.307 ,1000 ,2 ,14021988425749742067 ,          5592 ,  2007214 , 49.8534262 , 62342730752 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2005, ""skippedNodes"" => 4)" ,OK                             ,             1000
testsTwoJobsM1/m1000n_i1000i4.txt ,Branch and Bound - Carlier    ,2023-11-11T17:39:36.061 ,1000 ,2 ,13537929879984103633 ,          5496 ,  2007250 , 48.4346034 , 62342986688 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2003, ""skippedNodes"" => 2)" ,OK                             ,             1000
testsTwoJobsM1/m1000n_i1000i5.txt ,Branch and Bound - Carlier    ,2023-11-11T17:39:38.497 ,1000 ,2 , 1321988610846969521 ,          5502 ,  2009622 , 48.9446374 , 62453765128 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2005, ""skippedNodes"" => 4)" ,OK                             ,             1000
testsTwoJobsM1/m1200n_i1200i1.txt ,Branch and Bound - Carlier    ,2023-11-11T17:40:24.217 ,1200 ,2 , 4374031255610515552 ,          6593 ,  2881200 , 70.9019014 , 89347560848 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2402, ""skippedNodes"" => 1)" ,OK                             ,             1200
testsTwoJobsM1/m1200n_i1200i2.txt ,Branch and Bound - Carlier    ,2023-11-11T17:40:47.899 ,1200 ,2 ,  537970645611990653 ,          6654 ,  2888768 , 71.8279415 , 89579808672 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2403, ""skippedNodes"" => 2)" ,OK                             ,             1200
testsTwoJobsM1/m1200n_i1200i3.txt ,Branch and Bound - Carlier    ,2023-11-11T17:40:50.227 ,1200 ,2 , 2172912545044597679 ,          6703 ,  2888152 , 71.716518  , 89587032192 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2404, ""skippedNodes"" => 3)" ,OK                             ,             1200
testsTwoJobsM1/m1200n_i1200i4.txt ,Branch and Bound - Carlier    ,2023-11-11T17:41:34.561 ,1200 ,2 , 3163481630093790565 ,          6706 ,  2881200 , 70.3429755 , 89524598832 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2402, ""skippedNodes"" => 1)" ,OK                             ,             1200
testsTwoJobsM1/m1200n_i1200i5.txt ,Branch and Bound - Carlier    ,2023-11-11T17:41:58.26  ,1200 ,2 ,13206102190560021650 ,          6715 ,  2880000 , 70.3687272 , 89388362960 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2401, ""skippedNodes"" => 0)" ,OK                             ,             1200
testsTwoJobsM1/m1400n_i1400i1.txt ,Branch and Bound - Carlier    ,2023-11-11T17:42:29.989 ,1400 ,2 , 4115572968865408612 ,          7836 ,  3933404 , 99.7706705 ,121862731472 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2805, ""skippedNodes"" => 4)" ,OK                             ,             1400
testsTwoJobsM1/m1400n_i1400i2.txt ,Branch and Bound - Carlier    ,2023-11-11T17:43:12.329 ,1400 ,2 , 9796870392553473593 ,          7832 ,  3927794 , 97.7759877 ,121687376784 ,"Dict{String, Any}(""terminalNodes"" => 1, ""nodesGenerated"" => 2803, ""skippedNodes"" => 2)" ,OK                             ,             1400
