name,algorithm,date,m,n,solution_id,objectiveValue,microruns,timeSeconds,memoryBytes,metadata,status,operation_maximum
testsTwoJobs/m2n_i30i3.txt,Shifting Bottleneck,2023-11-09T09:16:25.851,2,2,7.09436460603812e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,30
testsTwoJobs/m2n_i30i4.txt,Shifting Bottleneck,2023-11-09T09:16:25.851,2,2,1.140810944523569e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,30
testsTwoJobs/m2n_i30i5.txt,Shifting Bottleneck,2023-11-09T09:16:25.882,2,2,1.6653274010732816e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,30
testsTwoJobs/m2n_i34i1.txt,Shifting Bottleneck,2023-11-09T09:16:25.882,2,2,1.102775722770985e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,34
testsTwoJobs/m2n_i34i2.txt,Shifting Bottleneck,2023-11-09T09:16:25.882,2,2,1.7855517266299163e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,34
testsTwoJobs/m2n_i34i3.txt,Shifting Bottleneck,2023-11-09T09:16:25.898,2,2,1.351646282250482e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,34
testsTwoJobs/m2n_i34i4.txt,Shifting Bottleneck,2023-11-09T09:16:25.898,2,2,1.2923350710912618e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,34
testsTwoJobs/m2n_i34i5.txt,Shifting Bottleneck,2023-11-09T09:16:25.929,2,2,8.839720292674402e16,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,34
testsTwoJobs/m2n_i38i1.txt,Shifting Bottleneck,2023-11-09T09:16:26.133,2,2,3.4498820400734125e17,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,38
testsTwoJobs/m2n_i38i2.txt,Shifting Bottleneck,2023-11-09T09:16:25.961,2,2,1.6603718781092727e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,38
testsTwoJobs/m2n_i38i3.txt,Shifting Bottleneck,2023-11-09T09:16:25.929,2,2,1.6883975682500424e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,38
testsTwoJobs/m2n_i38i4.txt,Shifting Bottleneck,2023-11-09T09:16:25.976,2,2,4.577301090062391e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,38
testsTwoJobs/m2n_i38i5.txt,Shifting Bottleneck,2023-11-09T09:16:25.961,2,2,4.428420544091517e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,38
testsTwoJobs/m2n_i42i1.txt,Shifting Bottleneck,2023-11-09T09:16:25.992,2,2,1.3714611657084807e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,42
testsTwoJobs/m2n_i42i2.txt,Shifting Bottleneck,2023-11-09T09:16:25.992,2,2,1.6559015355837118e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,42
testsTwoJobs/m2n_i42i3.txt,Shifting Bottleneck,2023-11-09T09:16:26.133,2,2,3.1415101193553905e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,42
testsTwoJobs/m2n_i42i4.txt,Shifting Bottleneck,2023-11-09T09:16:26.007,2,2,1.4746659074199607e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,42
testsTwoJobs/m2n_i42i5.txt,Shifting Bottleneck,2023-11-09T09:16:26.023,2,2,1.3864998943149152e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,42
testsTwoJobs/m2n_i46i1.txt,Shifting Bottleneck,2023-11-09T09:16:26.039,2,2,1.8412374397038283e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,46
testsTwoJobs/m2n_i46i2.txt,Shifting Bottleneck,2023-11-09T09:16:26.063,2,2,1.0233003812447762e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,46
testsTwoJobs/m2n_i46i3.txt,Shifting Bottleneck,2023-11-09T09:16:26.072,2,2,4.9282183327630106e17,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,46
testsTwoJobs/m2n_i46i4.txt,Shifting Bottleneck,2023-11-09T09:16:26.101,2,2,1.5681930544574767e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,46
testsTwoJobs/m2n_i46i5.txt,Shifting Bottleneck,2023-11-09T09:16:26.086,2,2,4.1348129450342057e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,46
testsTwoJobs/m2n_i50i1.txt,Shifting Bottleneck,2023-11-09T09:17:27.382,2,2,6.281838933259996e18,0,0,0.0,0,"Dict{String, Any}()",Timeout at: 61.2960000038147,50
testsTwoJobs/m2n_i50i2.txt,Shifting Bottleneck,2023-11-09T09:16:26.173,2,2,1.0645805637203597e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,50
testsTwoJobs/m2n_i50i3.txt,Shifting Bottleneck,2023-11-09T09:16:26.187,2,2,3.446257041173373e17,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,50
testsTwoJobs/m2n_i50i4.txt,Shifting Bottleneck,2023-11-09T09:16:26.321,2,2,1.5166263738990596e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,50
testsTwoJobs/m2n_i50i5.txt,Shifting Bottleneck,2023-11-09T09:16:26.274,2,2,9.874116194587808e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,50
testsTwoJobs/m2n_i54i1.txt,Shifting Bottleneck,2023-11-09T09:16:26.227,2,2,1.270206093257448e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,54
testsTwoJobs/m2n_i54i2.txt,Shifting Bottleneck,2023-11-09T09:16:26.274,2,2,1.1176810458687662e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,54
testsTwoJobs/m2n_i54i3.txt,Shifting Bottleneck,2023-11-09T09:16:26.336,2,2,4.196713756304513e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,54
testsTwoJobs/m2n_i54i4.txt,Shifting Bottleneck,2023-11-09T09:16:26.336,2,2,9.841280322228486e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,54
testsTwoJobs/m2n_i54i5.txt,Shifting Bottleneck,2023-11-09T09:16:26.383,2,2,1.005876040808311e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,54
testsTwoJobs/m2n_i58i1.txt,Shifting Bottleneck,2023-11-09T09:16:26.461,2,2,1.4817745636376538e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,58
testsTwoJobs/m2n_i58i2.txt,Shifting Bottleneck,2023-11-09T09:16:26.461,2,2,1.118013036546678e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,58
testsTwoJobs/m2n_i58i3.txt,Shifting Bottleneck,2023-11-09T09:16:26.43,2,2,1.4985621020541983e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,58
testsTwoJobs/m2n_i58i4.txt,Shifting Bottleneck,2023-11-09T09:16:26.676,2,2,6.371094085544561e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,58
testsTwoJobs/m2n_i58i5.txt,Shifting Bottleneck,2023-11-09T09:16:26.524,2,2,7.111596042508103e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,58
testsTwoJobs/m2n_i62i1.txt,Shifting Bottleneck,2023-11-09T09:16:26.586,2,2,1.6159318326013776e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,62
testsTwoJobs/m2n_i62i2.txt,Shifting Bottleneck,2023-11-09T09:16:26.618,2,2,9.808929109767092e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,62
testsTwoJobs/m2n_i62i3.txt,Shifting Bottleneck,2023-11-09T09:16:26.852,2,2,4.1706777961656817e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,62
testsTwoJobs/m2n_i62i4.txt,Shifting Bottleneck,2023-11-09T09:16:26.71,2,2,3.5376802645691064e18,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,62
testsTwoJobs/m2n_i62i5.txt,Shifting Bottleneck,2023-11-09T09:16:26.774,2,2,1.5672517906683316e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,62
testsTwoJobs/m2n_i66i1.txt,Shifting Bottleneck,2023-11-09T09:16:26.836,2,2,1.6743203345192999e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,66
testsTwoJobs/m2n_i66i2.txt,Shifting Bottleneck,2023-11-09T09:16:26.836,2,2,1.0460931538201008e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,66
testsTwoJobs/m2n_i66i3.txt,Shifting Bottleneck,2023-11-09T09:16:27.658,2,2,1.756089610129202e19,0,0,0.0,0,"Dict{String, Any}()",Cycle of fixed disjunctive edges occured.,66
